151|12/09/2022|27176|3538.95|273455720|96774.61|0.5069|49055.7222477|0.5064|A|SUCCESS: INSERTED IN IndexWeightage
151|12/09/2022|41327|3538.95|273455720|96774.61|0.5069|49055.7222477|2.1428|A|SUCCESS: INSERTED IN IndexWeightage
151|12/09/2022|41328|3538.95|273455720|96774.61|0.5069|49055.7222477|7.7408|A|SUCCESS: INSERTED IN IndexWeightage
151|12/09/2022|41356|3538.95|273455720|96774.61|0.5069|49055.7222477|0.4349|A|SUCCESS: INSERTED IN IndexWeightage
151|12/09/2022|45645|3538.95|273455720|96774.61|0.5069|49055.7222477|3.4179|A|SUCCESS: INSERTED IN IndexWeightage
151|12/09/2022|51461|3538.95|273455720|96774.61|0.5069|49055.7222477|0.5064|A|SUCCESS: INSERTED IN IndexWeightage
151|12/09/2022|67027|3538.95|273455720|96774.61|0.5069|49055.7222477|1.3532|A|SUCCESS: INSERTED IN IndexWeightage
151|12/09/2022|72058|3538.95|273455720|96774.61|0.5069|49055.7222477|0.6094|A|SUCCESS: INSERTED IN IndexWeightage
155|12/09/2022|22115|559.45|316909016|17729.47|0.6849|12142.5407907|0.0956|A|SUCCESS: INSERTED IN IndexWeightage
161|12/09/2022|22115|1988.95|131940604|26242.33|0.253|6639.255229|0.0523|A|SUCCESS: INSERTED IN IndexWeightage
161|12/09/2022|26771|1988.95|131940604|26242.33|0.253|6639.255229|0.4168|A|SUCCESS: INSERTED IN IndexWeightage
161|12/09/2022|28303|1988.95|131940604|26242.33|0.253|6639.255229|0.7753|A|SUCCESS: INSERTED IN IndexWeightage
161|12/09/2022|41328|1988.95|131940604|26242.33|0.253|6639.255229|1.0477|A|SUCCESS: INSERTED IN IndexWeightage
161|12/09/2022|41356|1988.95|131940604|26242.33|0.253|6639.255229|0.0589|A|SUCCESS: INSERTED IN IndexWeightage
164|12/09/2022|22115|173.85|315870679|5491.41|0.4809|2640.7252503|0.0208|A|SUCCESS: INSERTED IN IndexWeightage
171|12/09/2022|22115|484.95|152939345|7416.79|0.6414|4757.2687287|0.0375|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|20559|18968.2|96415716|182883.26|0.3723|68094.0119495|0.8459|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|22115|18968.2|96415716|182883.26|0.3723|68094.0119495|0.5361|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|27176|18968.2|96415716|182883.26|0.3723|68094.0119495|0.7029|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|28647|18968.2|96415716|182883.26|0.3723|68094.0119495|8.1686|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|30183|18968.2|96415716|182883.26|0.3723|68094.0119495|6.699|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|41327|18968.2|96415716|182883.26|0.3723|68094.0119495|2.9744|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|41356|18968.2|96415716|182883.26|0.3723|68094.0119495|0.6037|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|41490|18968.2|96415716|182883.26|0.3723|68094.0119495|2.2601|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|45645|18968.2|96415716|182883.26|0.3723|68094.0119495|4.7444|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|51461|18968.2|96415716|182883.26|0.3723|68094.0119495|0.7029|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|67027|18968.2|96415716|182883.26|0.3723|68094.0119495|1.8783|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|72058|18968.2|96415716|182883.26|0.3723|68094.0119495|0.8459|A|SUCCESS: INSERTED IN IndexWeightage
175|12/09/2022|72059|18968.2|96415716|182883.26|0.3723|68094.0119495|1.4004|A|SUCCESS: INSERTED IN IndexWeightage
190|12/09/2022|22115|3650.55|20618169|7526.77|0.4738|3566.384599|0.0281|A|SUCCESS: INSERTED IN IndexWeightage
195|12/09/2022|22115|1420|169406034|24055.66|0.25|6013.915213|0.0473|A|SUCCESS: INSERTED IN IndexWeightage
195|12/09/2022|28647|1420|169406034|24055.66|0.25|6013.915213|0.7214|A|SUCCESS: INSERTED IN IndexWeightage
200|12/09/2022|22115|509.55|538919720|27460.65|0.2501|6867.9085664|0.0541|A|SUCCESS: INSERTED IN IndexWeightage
200|12/09/2022|28647|509.55|538919720|27460.65|0.2501|6867.9085664|0.8239|A|SUCCESS: INSERTED IN IndexWeightage
204|12/09/2022|22115|413.65|192989490|7983.01|0.4141|3305.6216064|0.026|A|SUCCESS: INSERTED IN IndexWeightage
204|12/09/2022|41359|413.65|192989490|7983.01|0.4141|3305.6216064|5.5902|A|SUCCESS: INSERTED IN IndexWeightage
207|12/09/2022|22115|513.8|142827250|7338.46|0.6992|5130.9420565|0.0404|A|SUCCESS: INSERTED IN IndexWeightage
209|12/09/2022|22115|2186.65|110720000|24210.59|0.4192|10149.8892632|0.0799|A|SUCCESS: INSERTED IN IndexWeightage
213|12/09/2022|22115|780.35|155418783|12128.2|0.5882|7133.3969162|0.0562|A|SUCCESS: INSERTED IN IndexWeightage
213|12/09/2022|40939|780.35|155418783|12128.2|0.5882|7133.3969162|1.4284|A|SUCCESS: INSERTED IN IndexWeightage
213|12/09/2022|42900|780.35|155418783|12128.2|0.5882|7133.3969162|0.5353|A|SUCCESS: INSERTED IN IndexWeightage
217|12/09/2022|22115|957.5|73436928|7031.88|0.5372|3777.5546889|0.0297|A|SUCCESS: INSERTED IN IndexWeightage
218|12/09/2022|22113|475.65|1985645229|94447.22|0.3663|34591.8071651|2.1124|A|SUCCESS: INSERTED IN IndexWeightage
218|12/09/2022|22115|475.65|1985645229|94447.22|0.3663|34591.8071651|0.2723|A|SUCCESS: INSERTED IN IndexWeightage
218|12/09/2022|27176|475.65|1985645229|94447.22|0.3663|34591.8071651|0.3571|A|SUCCESS: INSERTED IN IndexWeightage
218|12/09/2022|28203|475.65|1985645229|94447.22|0.3663|34591.8071651|1.5049|A|SUCCESS: INSERTED IN IndexWeightage
218|12/09/2022|28647|475.65|1985645229|94447.22|0.3663|34591.8071651|4.1497|A|SUCCESS: INSERTED IN IndexWeightage
218|12/09/2022|41356|475.65|1985645229|94447.22|0.3663|34591.8071651|0.3067|A|SUCCESS: INSERTED IN IndexWeightage
218|12/09/2022|41383|475.65|1985645229|94447.22|0.3663|34591.8071651|1.6088|A|SUCCESS: INSERTED IN IndexWeightage
